,countryiso3code,country.value,GDP per capita (current US$),GDP (current US$),"Population, total",Population growth (annual %),"School enrollment, tertiary (% gross)","Life expectancy at birth, total (years)",High-technology exports (% of manufactured exports),Research and development expenditure (% of GDP),"International tourism, number of arrivals","International tourism, number of departures",Refugee population by country or territory of origin,Refugee population by country or territory of asylum,"Inflation, consumer prices (annual %)","Official exchange rate (LCU per US$, period average)",Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),Gini index (World Bank estimate),CO2 emissions (kg per PPP $ of GDP),Energy use (kg of oil equivalent per capita),Trade (% of GDP),"Foreign direct investment, net inflows (BoP, current US$)",year,region,country,incomeLevel
10709,SLB,Solomon Islands,755.774411762421,210737869.652598,278837.0,2.92911547921644,,63.872,,,,,,,13.5718789407313,1.74149999983333,,,,,111.525885558583,3100775.19409521,1986,East Asia & Pacific,Solomon Islands,Lower middle income
10710,SLB,Solomon Islands,857.892008346499,232306861.156132,270788.0,3.03730175488378,,63.724,,,,,,,9.56822107081142,1.4807666665,,,,,95.5813953488372,675325.844796088,1985,East Asia & Pacific,Solomon Islands,Lower middle income
10711,SLB,Solomon Islands,962.38787373179,252806783.386983,262687.0,3.14305731263832,,63.547,,,,,,,11.0471806674338,1.27371513855967,,,,,94.1614906832298,1962762.25689445,1984,East Asia & Pacific,Solomon Islands,Lower middle income
10712,SLB,Solomon Islands,707.967102036953,180219397.527425,254559.0,3.23856760120465,,63.338,,,,,,,6.23471882640582,1.14855831188407,,,,,110.676328502415,435328.354535009,1983,East Asia & Pacific,Solomon Islands,Lower middle income
10713,SLB,Solomon Islands,764.651596734997,188446092.06055,246447.0,3.30753881343333,,63.091,,,,,,,12.9834254143648,0.971104381540402,,,,,98.9071038251366,1029755.41971478,1982,East Asia & Pacific,Solomon Islands,Lower middle income
10714,SLB,Solomon Islands,785.614423242294,187313261.319237,238429.0,3.36211634018828,,62.798,,,,,,,16.3987138263665,0.870166288155135,,,,,116.134969325153,229841.126601245,1981,East Asia & Pacific,Solomon Islands,Lower middle income
10715,SLB,Solomon Islands,731.807765466032,168715353.097132,230546.0,3.39963835339318,,62.453,,,,,,,13.0909090909091,0.829827237051334,,,,,,2410140.22039901,1980,East Asia & Pacific,Solomon Islands,Lower middle income
10716,SLB,Solomon Islands,678.828791295073,151270207.852194,222840.0,3.44448444611613,,62.05,,,,,,,8.05500982318267,0.865964321846027,,,,,,3464345.96012538,1979,East Asia & Pacific,Solomon Islands,Lower middle income
10717,SLB,Solomon Islands,515.674260722402,111022089.96223,215295.0,3.50000870324306,,61.591,,,,,,,6.26304801670158,0.873658333333333,,,,,,4578448.85968008,1978,East Asia & Pacific,Solomon Islands,Lower middle income
10718,SLB,Solomon Islands,448.059258525295,93147039.2548237,207890.0,3.57012031884784,,61.079,,,,,,,8.6167800453515,0.901816666666667,,,,,,4435491.3230701,1977,East Asia & Pacific,Solomon Islands,Lower middle income
10719,SLB,Solomon Islands,414.254846268604,83099107.9066357,200599.0,3.65369662431869,,60.515,,,,,,,4.25531914893603,0.818283333333333,,,,,,4888282.37977881,1976,East Asia & Pacific,Solomon Islands,Lower middle income
10720,SLB,Solomon Islands,385.813468726263,74617096.4785967,193402.0,3.74394854126072,,59.899,,,,,,,10.0694444446641,0.763866666666667,,,,,,7854773.95706057,1975,East Asia & Pacific,Solomon Islands,Lower middle income
10721,SLB,Solomon Islands,453.792813991583,84539332.282562,186295.0,3.82431723682713,,59.233,,,,,,,18.8531711555988,0.698085449275053,,,,,,-50000.0,1974,East Asia & Pacific,Solomon Islands,Lower middle income
10722,SLB,Solomon Islands,308.257487764075,55272108.8435374,179305.0,3.83896261264059,,58.522,,,,,,,3.22869955135239,0.704113907966658,,,,,,700000.0,1973,East Asia & Pacific,Solomon Islands,Lower middle income
10723,SLB,Solomon Islands,235.330289133936,40606712.050639,172552.0,3.7735424233418,,57.774,,,,,,,6.87754613015536,0.837299999,,,,,,-10000.0,1972,East Asia & Pacific,Solomon Islands,Lower middle income
10724,SLB,Solomon Islands,301.253492503629,50056882.8213879,166162.0,3.62281202858756,,56.998,,,,,,,,0.881616454275907,,,,,,-170000.0,1971,East Asia & Pacific,Solomon Islands,Lower middle income
10725,SLB,Solomon Islands,,,160250.0,3.44073549720339,,56.203,,,,,,,,0.892856999892857,,,,,,,1970,East Asia & Pacific,Solomon Islands,Lower middle income
10726,SLB,Solomon Islands,184.760133036498,28606411.398041,154830.0,3.24860949212464,,55.396,,,,,,,,0.892856999892857,,,,,,,1969,East Asia & Pacific,Solomon Islands,Lower middle income
10727,SLB,Solomon Islands,187.377004145121,28084252.7582748,149881.0,3.09240828633788,,54.584,,,,,,,,0.892856999892857,,,,,,,1968,East Asia & Pacific,Solomon Islands,Lower middle income
10728,SLB,Solomon Islands,173.43823525509,25203524.0325638,145317.0,3.02215044903936,,53.771,,,,,,,,0.892856999892857,,,,,,,1967,East Asia & Pacific,Solomon Islands,Lower middle income
10729,SLB,Solomon Islands,,,140991.0,3.00591011401271,,52.962,,,,,,,,0.892856999892857,,,,,,,1966,East Asia & Pacific,Solomon Islands,Lower middle income
10730,SLB,Solomon Islands,,,136816.0,3.01015029794681,,52.157,,,,,,,,0.892856999892857,,,,,,,1965,East Asia & Pacific,Solomon Islands,Lower middle income
10731,SLB,Solomon Islands,,,132759.0,2.99796532210812,,51.357,,,,,,,,0.892856999892857,,,,,,,1964,East Asia & Pacific,Solomon Islands,Lower middle income
10732,SLB,Solomon Islands,,,128838.0,2.99221150998291,,50.555,,,,,,,,0.892856999892857,,,,,,,1963,East Asia & Pacific,Solomon Islands,Lower middle income
10733,SLB,Solomon Islands,,,125040.0,2.97240430203692,,49.749,,,,,,,,0.892856999892857,,,,,,,1962,East Asia & Pacific,Solomon Islands,Lower middle income
10734,SLB,Solomon Islands,,,121378.0,2.95054991094621,,48.939,,,,,,,,0.892856999892857,,,,,,,1961,East Asia & Pacific,Solomon Islands,Lower middle income
10735,SLB,Solomon Islands,,,117849.0,,,48.123,,,,,,,,0.892856999892857,,,,,,,1960,East Asia & Pacific,Solomon Islands,Lower middle income
10736,SOM,Somalia,,,,,,,,,,,,,,,,,,,,,2020,Sub-Saharan Africa ,Somalia,Low income
10737,SOM,Somalia,,,15442905.0,2.85560211622181,,,,,,,905109.0,17882.0,,,,,,,,447000000.0,2019,Sub-Saharan Africa ,Somalia,Low income
10738,SOM,Somalia,,,15008154.0,2.83176765182727,,57.068,,,,,949637.0,16738.0,,,,,,,,408000000.0,2018,Sub-Saharan Africa ,Somalia,Low income
10739,SOM,Somalia,,,14589119.0,2.80476948965157,,56.709,,,,,986386.0,14565.0,,23097.9873219373,,,,,,369000000.0,2017,Sub-Saharan Africa ,Somalia,Low income
10740,SOM,Somalia,,,14185613.0,2.77625364862548,,56.324,,,,,1012320.0,11579.0,,23061.7843138651,,,,,,330000000.0,2016,Sub-Saharan Africa ,Somalia,Low income
10741,SOM,Somalia,,,13797201.0,2.74531814986838,,55.92,,,,,1123144.0,8081.0,,22254.2356837607,,,,,,303000000.0,2015,Sub-Saharan Africa ,Somalia,Low income
10742,SOM,Somalia,,,13423576.0,2.71747131833683,,55.509,,,,,1106430.0,2732.0,,20230.9291310541,,,,,,261000000.0,2014,Sub-Saharan Africa ,Somalia,Low income
10743,SOM,Somalia,,,13063706.0,2.70153426462899,,55.104,,,,,1121760.0,2426.0,,19283.7999504521,,,,,,258000000.0,2013,Sub-Saharan Africa ,Somalia,Low income
10744,SOM,Somalia,,,12715510.0,2.70389931343089,,54.713,,,,,1136710.0,2308.0,,22516.0002967711,,,,,,107330000.0,2012,Sub-Saharan Africa ,Somalia,Low income
10745,SOM,Somalia,,,12376302.0,2.72266188498611,,54.342,,,,,1077038.0,2100.0,,29966.8354404084,,,,,,102000000.0,2011,Sub-Saharan Africa ,Somalia,Low income
10746,SOM,Somalia,,,12043883.0,2.74570597634056,,53.99,,,,,770143.0,1934.0,,31269.6625712251,,,,,,112000000.0,2010,Sub-Saharan Africa ,Somalia,Low income
10747,SOM,Somalia,,,11717692.0,2.77331781217351,,53.654,,,,,678297.0,1819.0,,31558.9054783951,,,,,,108000000.0,2009,Sub-Saharan Africa ,Somalia,Low income
10748,SOM,Somalia,,,11397188.0,2.82140564694311,,53.326,,,,,561146.0,1842.0,,,,,,,,87000000.0,2008,Sub-Saharan Africa ,Somalia,Low income
10749,SOM,Somalia,,,11080121.0,2.89541947267609,,52.998,,,,,457345.0,903.0,,,,,,,,141000000.0,2007,Sub-Saharan Africa ,Somalia,Low income
10750,SOM,Somalia,,,10763905.0,2.98966651535587,,52.669,,,,,464026.0,669.0,,,,,,,,96000000.0,2006,Sub-Saharan Africa ,Somalia,Low income
10751,SOM,Somalia,,,10446863.0,3.07764358299275,,52.346,,,,,395544.0,498.0,,,,,,,,24000000.0,2005,Sub-Saharan Africa ,Somalia,Low income
10752,SOM,Somalia,,,10130243.0,3.15715027129659,,52.043,,,,,389287.0,362.0,,,,,,,,-4790000.0,2004,Sub-Saharan Africa ,Somalia,Low income
10753,SOM,Somalia,,,9815412.0,3.25207516262233,,51.762,,,,,402329.0,366.0,,,,,,,,-850000.0,2003,Sub-Saharan Africa ,Somalia,Low income
10754,SOM,Somalia,,,9501342.0,3.36735445482079,,51.492,,,,,432304.0,193.0,,,,,,,,140000.0,2002,Sub-Saharan Africa ,Somalia,Low income
10755,SOM,Somalia,,,9186725.0,3.48306282053769,,51.213,,,,,440120.0,587.0,,,,,,,,40000.0,2001,Sub-Saharan Africa ,Somalia,Low income
10756,SOM,Somalia,,,8872254.0,3.65765151618095,,50.869,,,,,475644.0,555.0,,,,,,,,270000.0,2000,Sub-Saharan Africa ,Somalia,Low income
10757,SOM,Somalia,,,8553601.0,3.79512285667587,,50.392,,,,,524604.0,130.0,,,,,,,,-810000.0,1999,Sub-Saharan Africa ,Somalia,Low income
10758,SOM,Somalia,,,8235064.0,3.69757624268182,,49.754,,,,,557953.0,338.0,,,,,,,,40000.0,1998,Sub-Saharan Africa ,Somalia,Low income
10759,SOM,Somalia,,,7936127.0,3.2456147280436,,48.967,,,,,608086.0,622.0,,,,,,,,1100000.0,1997,Sub-Saharan Africa ,Somalia,Low income
10760,SOM,Somalia,,,7682686.0,2.51818938720546,,48.067,,,,,636984.0,700.0,,,,,,,,1300000.0,1996,Sub-Saharan Africa ,Somalia,Low income
10761,SOM,Somalia,,,7491637.0,1.60171774657062,,47.151,,,,,638695.0,628.0,,,,,,,,1000000.0,1995,Sub-Saharan Africa ,Somalia,Low income
10762,SOM,Somalia,,,7372598.0,0.772487660855218,,46.337,,,,,631420.0,389.0,,,,,,,,1000000.0,1994,Sub-Saharan Africa ,Somalia,Low income
10763,SOM,Somalia,,,7315865.0,0.280345826889841,,45.721,,,,,574612.0,399.0,,,,,,,,2000000.0,1993,Sub-Saharan Africa ,Somalia,Low income
10764,SOM,Somalia,,,7295384.0,0.293134854852688,,45.361,,,,,812196.0,480.0,,,,,,,,-60000.0,1992,Sub-Saharan Africa ,Somalia,Low income
10765,SOM,Somalia,,,7274030.0,0.675050335310532,,45.26,,,,,732596.0,,,,,,,,,-150000.0,1991,Sub-Saharan Africa ,Somalia,Low income
10766,SOM,Somalia,126.924920542559,917044228.012679,7225092.0,1.2791894925171,,45.378,,,,,470174.0,460000.0,,,,,,,47.5281520075737,5590000.0,1990,Sub-Saharan Africa ,Somalia,Low income
10767,SOM,Somalia,153.140817729991,1092392963.199,7133258.0,1.81104886143014,,45.634,,,,,360309.0,769630.0,,490.675166666667,,,,,52.5799515098243,-41160000.0,1989,Sub-Saharan Africa ,Somalia,Low income
10768,SOM,Somalia,148.216502760214,1038291284.49695,7005234.0,2.06188559776428,,45.912,,,,,351993.0,834000.0,,170.45275,,,,,27.0073589498542,-43390000.0,1988,Sub-Saharan Africa ,Somalia,Low income
10769,SOM,Somalia,147.151348306562,1009792724.39772,6862273.0,1.84614120587105,2.46041011810303,46.115,,,,,60162.0,840100.0,,105.177083333333,,,,,37.9055224013283,64340000.0,1987,Sub-Saharan Africa ,Somalia,Low income
10770,SOM,Somalia,138.096111852811,930318705.332201,6736748.0,1.31669487203366,,46.2,,,,,3142.0,700000.0,,72.0,,,,,36.3583185763859,3060000.0,1986,Sub-Saharan Africa ,Somalia,Low income
10771,SOM,Somalia,131.817383898435,876404617.656501,6648627.0,0.511365444672193,,46.146,,,,,1830.0,812000.0,,39.4871416666667,,,,,25.637016174134,-710000.0,1985,Sub-Saharan Africa ,Somalia,Low income
10772,SOM,Somalia,119.174781292654,788307213.438235,6614715.0,-0.0585341408805011,,45.961,,,,,639.0,701300.0,,20.0185499995833,,,,,75.668316099618,-14940000.0,1984,Sub-Saharan Africa ,Somalia,Low income
10773,SOM,Somalia,110.884884500343,733901365.935354,6618588.0,0.159435935520909,,45.696,,,,,39.0,700000.0,,15.7876583323333,,,,,96.3117247925478,-8230000.0,1983,Sub-Saharan Africa ,Somalia,Low income
10774,SOM,Somalia,117.193464465289,774419569.699066,6608044.0,1.47772854430557,,45.394,,,,,118.0,700000.0,,10.750349999,,,,,94.0181762835847,-760000.0,1982,Sub-Saharan Africa ,Somalia,Low income
10775,SOM,Somalia,107.37216000333,699112266.835764,6511113.0,3.59598719219662,,45.068,,,,,34.0,700000.0,,6.294999999,,,,,93.1927431700364,110000.0,1981,Sub-Saharan Africa ,Somalia,Low income
10776,SOM,Somalia,96.0961279957105,603592656.822209,6281134.0,6.38269071853089,,44.726,,,,,134.0,2000000.0,,6.294999999,,,,,121.667060422129,-30000.0,1980,Sub-Saharan Africa ,Somalia,Low income
10777,SOM,Somalia,100.194196961881,590419855.11811,5892755.0,9.19618934423968,,44.375,,,,,90.0,1175190.0,,6.294999999,,,,,99.8333325367117,10000.0,1979,Sub-Saharan Africa ,Somalia,Low income
10778,SOM,Somalia,105.113353068187,564986059.668508,5375017.0,11.2699876665924,,44.013,,,,,90.0,600000.0,,6.294999999,,,,,81.9459674968483,300000.0,1978,Sub-Saharan Africa ,Somalia,Low income
10779,SOM,Somalia,103.818457859417,498550873.043478,4802141.0,11.5348832604213,,43.639,,,,,60.0,500000.0,,6.294999999,,,,,79.4767186673954,7780000.0,1977,Sub-Saharan Africa ,Somalia,Low income
10780,SOM,Somalia,188.661113014056,807275808.737093,4278973.0,9.78026189938654,0.567669987678528,43.259,,,,,50.0,,,6.294999999,,,,,33.8777473345388,2200000.0,1976,Sub-Saharan Africa ,Somalia,Low income
10781,SOM,Somalia,183.195034427561,710850226.528991,3880292.0,6.58544078462483,0.461849987506866,42.876,,,,,110.0,,,6.294999999,,,,,39.3447503320424,11790000.0,1975,Sub-Saharan Africa ,Somalia,Low income
10782,SOM,Somalia,128.703198260335,467577432.247816,3632990.0,3.36929488488216,,42.494,,,,,,,,6.294999999,,,,,57.4505697074256,700000.0,1974,Sub-Saharan Africa ,Somalia,Low income
10783,SOM,Somalia,144.344675828195,507028428.241662,3512623.0,0.939110470237533,,42.111,,,,,,,,6.281499999,,,,,40.7862248264048,600000.0,1973,Sub-Saharan Africa ,Somalia,Low income
10784,SOM,Somalia,119.818275507383,416942436.927838,3479790.0,0.213545316103738,0.299299985170364,41.727,,,,,,,,6.980124999,,,,,36.2849279742133,4500000.0,1972,Sub-Saharan Africa ,Somalia,Low income
10785,SOM,Somalia,95.3536138874198,331102742.193418,3472367.0,0.803799650361608,0.30375999212265,41.342,,,,,,,,7.12855833888096,,,,,33.1737630421442,1700000.0,1971,Sub-Saharan Africa ,Somalia,Low income
10786,SOM,Somalia,93.6547076855086,322600009.142857,3444568.0,1.69312812207906,,40.957,,,,,,,,7.14286000614286,,,,,28.2525940093145,4500000.0,1970,Sub-Saharan Africa ,Somalia,Low income
10787,SOM,Somalia,90.457922806969,306357284.571429,3386738.0,2.20909710049199,,40.57,,,,,,,,7.14286000614286,,,,,39.6409236074627,,1969,Sub-Saharan Africa ,Somalia,Low income
10788,SOM,Somalia,86.5501387341127,286718279.690322,3312742.0,2.59627525586257,,40.179,,,,,,,,7.14286000614286,,,,,36.4111234375,,1968,Sub-Saharan Africa ,Somalia,Low income
10789,SOM,Somalia,84.1988080694839,271780364.837811,3227841.0,2.64295836774653,,39.783,,,,,,,,7.14286000614286,,,,,35.9037764121572,,1967,Sub-Saharan Africa ,Somalia,Low income
10790,SOM,Somalia,81.8712704963359,257374455.753265,3143648.0,2.42084278310893,,39.384,,,,,,,,7.14286000614286,,,,,37.5326475195822,,1966,Sub-Saharan Africa ,Somalia,Low income
10791,SOM,Somalia,79.428968473361,243724533.172801,3068459.0,2.21772669911552,,38.982,,,,,,,,7.14286000614286,,,,,37.7908151009857,,1965,Sub-Saharan Africa ,Somalia,Low income
10792,SOM,Somalia,76.4804494358627,229529912.668035,3001158.0,2.17876506931129,,38.578,,,,,,,,7.14286000614286,,,,,46.4165407225805,,1964,Sub-Saharan Africa ,Somalia,Low income
10793,SOM,Somalia,73.6072293233101,216145935.941626,2936477.0,2.14299262455577,,38.175,,,,,,,,7.14286000614286,,,,,41.8420279197329,,1963,Sub-Saharan Africa ,Somalia,Low income
10794,SOM,Somalia,70.8129750586869,203531927.547229,2874218.0,2.11317462463919,,37.773,,,,,,,,7.14286000614286,,,,,40.3081088322197,,1962,Sub-Saharan Africa ,Somalia,Low income
10795,SOM,Somalia,68.1065663828007,191659914.376034,2814118.0,2.08786975560791,,37.374,,,,,,,,7.14286000614286,,,,,39.0795752381978,,1961,Sub-Saharan Africa ,Somalia,Low income
10796,SOM,Somalia,65.4795973166728,180459936.776025,2755972.0,,,36.976,,,,,,,,7.14286000614286,,,,,29.8603131799379,,1960,Sub-Saharan Africa ,Somalia,Low income
10797,ZAF,South Africa,,,,,,,,,,,,,,,,,,,,,2020,Sub-Saharan Africa ,South Africa,Upper middle income
10798,ZAF,South Africa,6001.40081394888,351431649241.439,58558270.0,1.33861739063304,,,,,,,441.0,89285.0,4.12435072486239,14.4484270548333,,,,,59.2045360593849,4624502603.97868,2019,Sub-Saharan Africa ,South Africa,Upper middle income
10799,ZAF,South Africa,6374.02819575944,368288939768.322,57779622.0,1.35769728766652,23.8019599914551,63.857,5.6166641605073,,10472000.0,,482.0,89285.0,4.50457749331605,13.2339264715833,,,,,59.470333710239,5569462350.15205,2018,Sub-Saharan Africa ,South Africa,Upper middle income
10800,ZAF,South Africa,6132.4798409721,349554116683.818,57000451.0,1.40774075042753,22.3660297393799,63.538,5.24865485838335,0.83215,10285000.0,,461.0,88694.0,5.18108223263743,13.3238014244992,,,,,57.9738949311917,2058579911.05235,2017,Sub-Saharan Africa ,South Africa,Upper middle income
10801,ZAF,South Africa,5272.91842475419,296357282715.109,56203654.0,1.4648292142325,20.9184494018555,63.153,6.27109020457383,0.81882,10044000.0,,452.0,91018.0,6.59460441456991,14.7096108855267,,,0.67346970861836,,60.6381880497172,2215307020.39541,2016,Sub-Saharan Africa ,South Africa,Upper middle income
10802,ZAF,South Africa,5734.63362915331,317620522794.827,55386367.0,1.5289263067937,,62.649,7.03092678436104,0.79846,8904000.0,,447.0,121635.0,4.50920827795706,12.7589308811644,,,0.667338142322838,,61.6170734766724,1521139945.30532,2015,Sub-Saharan Africa ,South Africa,Upper middle income
10803,ZAF,South Africa,6433.18727662894,350904575292.317,54545991.0,1.58316828741381,19.8092403411865,61.968,6.72396181597209,0.77115,9549000.0,,422.0,112182.0,6.13602015113351,10.8526555687831,18.7,63.0,0.709410174678312,2695.41647891226,64.4345011131428,5791659020.09998,2014,Sub-Saharan Africa ,South Africa,Upper middle income
10804,ZAF,South Africa,6832.45689096701,366829390478.954,53689236.0,1.60575169931034,19.9304904937744,61.099,6.58054630409463,0.72488,9537000.0,,424.0,65976.0,5.77640413513801,9.65505606913526,,,0.686987490519613,2602.74325751255,64.2417598187413,8232518815.62083,2013,Sub-Saharan Africa ,South Africa,Upper middle income
10805,ZAF,South Africa,7501.4699839525,396332702639.496,52834005.0,1.58310713698288,19.1436595916748,60.06,6.68631330222979,0.73363,9188000.0,,413.0,65225.0,5.72394366197183,8.20996862659331,,,0.729435250476345,2636.61755341091,60.8996994350378,4626029122.40007,2012,Sub-Saharan Africa ,South Africa,Upper middle income
10806,ZAF,South Africa,8007.41284634441,416418874936.304,52004172.0,1.5253140838922,,58.895,6.10325534048837,0.73451,8339000.0,,422.0,57899.0,5.01715773281268,7.26113213232735,,,0.754125832615718,2716.65959800302,60.1126299035533,4139289122.68737,2011,Sub-Saharan Africa ,South Africa,Upper middle income
10807,ZAF,South Africa,7328.61562893966,375349442837.24,51216964.0,1.45528003824746,,57.669,5.98252691806896,0.73704,8074000.0,,374.0,57899.0,4.0635389730329,7.32122196115288,16.2,63.4,0.782580058363096,2768.09466878982,55.9889858083946,3693271715.48139,2010,Sub-Saharan Africa ,South Africa,Upper middle income
10808,ZAF,South Africa,5862.79734021167,295936485832.635,50477011.0,1.39153347856978,,56.46,5.85481900286371,0.83562,7012000.0,,380.0,47972.0,7.26456214502708,8.47367415824888,,,0.873578697966938,2852.0955608881,55.4182616022717,7624489973.88189,2009,Sub-Saharan Africa ,South Africa,Upper middle income
10809,ZAF,South Africa,5760.80528723832,286769839732.726,49779471.0,1.33412926501881,,55.36,5.42106071867167,0.88816,9592000.0,,449.0,43542.0,10.055282028471,8.26122333333333,16.7,63.0,0.855777388351889,2950.1536687684,72.865390240783,9885001293.44358,2008,Sub-Saharan Africa ,South Africa,Upper middle income
10810,ZAF,South Africa,6095.62243887023,299415505152.298,49119759.0,1.29149433596128,,54.452,5.88638345331595,0.88287,9091000.0,,474.0,36732.0,6.17781206971621,7.045365,,,0.845544367016177,2775.61565397746,63.6830872879002,6586792253.1097,2007,Sub-Saharan Africa ,South Africa,Upper middle income
10811,ZAF,South Africa,5602.01104380458,271638484826.109,48489459.0,1.26360012905847,,53.795,,0.89815,8396000.0,,501.0,35086.0,3.24390167452648,6.77154916666667,,,0.878169090119416,2625.79506197419,60.2772643253235,623291744.343521,2006,Sub-Saharan Africa ,South Africa,Upper middle income
10812,ZAF,South Africa,5383.65654250984,257772710832.953,47880601.0,1.23775314959079,,53.447,,0.86315,7369000.0,,259.0,29716.0,2.06285222531756,6.35932833333333,25.7,64.8,0.889360636426165,2678.55388866151,53.1491153902934,6522098178.18051,2005,Sub-Saharan Africa ,South Africa,Upper middle income
10813,ZAF,South Africa,4833.62751660714,228590027400.653,47291610.0,1.2177771861167,,53.444,,0.81334,6678000.0,,261.0,27675.0,-0.692030138335916,6.4596925,,,1.04250305623759,2716.29346093313,51.0780341359982,701422007.629779,2004,Sub-Saharan Africa ,South Africa,Upper middle income
10814,ZAF,South Africa,3751.2828130871,175256916996.047,46719196.0,1.22383853993369,,53.749,,0.76051,6505000.0,,284.0,26552.0,5.67941806432656,7.56474916666667,,,1.00563377587316,2518.333170802,51.4018310923647,783136092.25814,2003,Sub-Saharan Africa ,South Africa,Upper middle income
10815,ZAF,South Africa,2502.27700465337,115482368343.658,46150913.0,1.26391821942012,,54.31,,,6430000.0,,271.0,23336.0,9.49470667101602,10.5407466666667,,,0.929835895952014,2384.13708088505,59.7646362953014,1479804588.75227,2002,Sub-Saharan Africa ,South Africa,Upper middle income
10816,ZAF,South Africa,2666.47490998748,121514658737.165,45571274.0,1.33329297020517,,55.089,,0.71578,5787000.0,,131.0,18594.0,5.70190483482843,8.60918083333333,,,1.02180500201178,2461.02636937471,54.8016334271381,7270344986.4768,2001,Sub-Saharan Africa ,South Africa,Upper middle income
10817,ZAF,South Africa,3032.42713820462,136361298082.061,44967708.0,1.40902882442672,,56.048,,,5872000.0,,168.0,15058.0,5.33895158255483,6.93982833333333,34.8,57.8,1.09150096179089,2424.88156167532,51.4377739547977,968831355.959091,2000,Sub-Saharan Africa ,South Africa,Upper middle income
10818,ZAF,South Africa,3081.56992674868,136632320704.653,44338543.0,1.49122739030045,,57.144,,,5890000.0,,190.0,14539.0,5.18148779927583,6.10948416666667,,,1.15224072431569,2464.32380513721,46.8618860908556,1503332454.41012,1999,Sub-Saharan Africa ,South Africa,Upper middle income
10819,ZAF,South Africa,3154.02077660523,137774755609.072,43682260.0,1.60336015074296,,58.315,,,5732000.0,,184.0,8387.0,6.88055253560953,5.52828416666667,,,1.20487207264088,2471.476979442,48.8966176420388,550338595.971811,1998,Sub-Saharan Africa ,South Africa,Upper middle income
10820,ZAF,South Africa,3549.57981510426,152587423868.182,42987461.0,1.75168947468287,,59.489,,0.58354,4976000.0,,241.0,6816.0,8.59777074320274,4.60796166666667,,,1.25177213983577,2527.93987995709,46.8452618838685,3810543923.03317,1997,Sub-Saharan Africa ,South Africa,Upper middle income
10821,ZAF,South Africa,3494.38356656924,147606294673.67,42241011.0,1.92473459239452,,60.595,,,4915000.0,,286.0,22645.0,7.35412885652532,4.29934916666667,36.3,60.7,1.23293989117092,2504.90287744297,46.6673284894211,816389273.755429,1996,Sub-Saharan Africa ,South Africa,Upper middle income
10822,ZAF,South Africa,3751.8543280995,155460927990.383,41435758.0,2.12617996063628,,61.561,,,4488000.0,,492.0,101408.0,8.68042626753994,3.627085,,,1.30180680288498,2498.89380568349,43.6109386915424,1248424932.7343,1995,Sub-Saharan Africa ,South Africa,Upper middle income
10823,ZAF,South Africa,3445.23006804634,139752515748.806,40564059.0,2.32014002308298,15.7806301116943,62.331,,,,,1514.0,91894.0,8.93854357149801,3.55079833333333,,,1.28295973720784,2420.08323180873,40.7689532941179,374410441.074407,1994,Sub-Saharan Africa ,South Africa,Upper middle income
10824,ZAF,South Africa,3388.72930297559,134308050011.809,39633750.0,2.45495080607039,14.4798402786255,62.894,,,,,9087.0,250000.0,9.71744831989322,3.26774158333333,31.5,59.3,1.28004687310389,2395.3814362759,39.1233218800412,11290546.0235309,1993,Sub-Saharan Africa ,South Africa,Upper middle income
10825,ZAF,South Africa,3479.06628319063,134544563096.782,38672607.0,2.49688992624273,13.2086696624756,63.247,,,,,9241.0,,13.8747028983853,2.85201416666667,,,1.24653801027745,2290.66672438194,37.487458400982,3358018.17406729,1992,Sub-Saharan Africa ,South Africa,Upper middle income
10826,ZAF,South Africa,3285.9546502863,123942759156.416,37718950.0,2.46509440854288,12.993670463562,63.384,,,,,11205.0,,15.334782041834,2.761315,,,1.34994646085553,2518.11797518224,38.0508115531271,254133621.740141,1991,Sub-Saharan Africa ,South Africa,Upper middle income
10827,ZAF,South Africa,3139.96605414997,115552349035.441,36800509.0,2.39376838817431,12.618989944458,63.307,,,,,14781.0,,14.3209758334304,2.58732083333333,,,1.32592337301337,2471.59798795174,41.6826381154025,-75722412.1197068,1990,Sub-Saharan Africa ,South Africa,Upper middle income
10828,ZAF,South Africa,2756.21260824164,99030856824.7526,35930050.0,2.33469651468419,12.4718704223633,63.035,,,,,17135.0,,14.7308859669916,2.6226775,,,,2585.62370494892,46.5910228471543,-201208430.59616,1989,Sub-Saharan Africa ,South Africa,Upper middle income
10829,ZAF,South Africa,2711.5149914789,95176640968.0367,35100909.0,2.31479438179005,11.5201797485352,62.619,,,,,24906.0,,12.77954420545,2.2734675,,,,2763.77309772804,50.0908120398741,158437159.450014,1988,Sub-Saharan Africa ,South Africa,Upper middle income
10830,ZAF,South Africa,2582.4946714901,88573697221.7221,34297727.0,2.36544581912416,,62.109,,,,,26150.0,,16.160594990112,2.03603333333333,,,,2718.50114148964,49.0138017844171,-191667969.848626,1987,Sub-Saharan Africa ,South Africa,Upper middle income
10831,ZAF,South Africa,2015.8137477876,67521602552.6474,33495953.0,2.46958114893962,,61.54,,,,,33220.0,,18.6549268748065,2.28503166641667,,,,2686.25866533787,50.6789207266882,-50487073.695263,1986,Sub-Saharan Africa ,South Africa,Upper middle income
